community_detector,used_communities,algorithm_rec,test_size,split_id,rmse,mse,mae
Paris,44.0,Co-Clustering,0.25,3,1.311719700783807,1.7206085734243601,1.0778309933495358
Paris,45.0,Co-Clustering,0.25,3,1.3122081355120019,1.7218901909038842,1.0783290163076937
Paris,46.0,Co-Clustering,0.25,3,1.3127519872921054,1.7233177801393722,1.0788917680454442
Paris,47.0,Co-Clustering,0.25,3,1.313365484524806,1.7249288959410782,1.079477067503539
Paris,1.0,SlopeOne,0.25,3,1.3104281570917191,1.7172219548987995,1.0791658009408245
Paris,2.0,SlopeOne,0.25,3,1.3096443150679027,1.7151682319896757,1.0783100335609306
Paris,3.0,SlopeOne,0.25,3,1.3099728247847766,1.7160288016746073,1.079172821074151
Paris,4.0,SlopeOne,0.25,3,1.3093171175000478,1.7143113141786341,1.0780890113744588
Paris,5.0,SlopeOne,0.25,3,1.3089080736061436,1.7132403451513458,1.0774010657354054
Paris,6.0,SlopeOne,0.25,3,1.3084042099219328,1.7119215765414373,1.076440201492372
Paris,7.0,SlopeOne,0.25,3,1.30959181178408,1.7150307134919092,1.077541384727135
Paris,8.0,SlopeOne,0.25,3,1.3102874902546138,1.7168533071177345,1.0780186625208124
Paris,9.0,SlopeOne,0.25,3,1.3115031134286241,1.7200404165329748,1.0789411918890066
Paris,10.0,SlopeOne,0.25,3,1.3123882705574963,1.7223629726968959,1.0795898508122181
Paris,11.0,SlopeOne,0.25,3,1.3129908873740885,1.7239450703273966,1.079982670152861
Paris,12.0,SlopeOne,0.25,3,1.3129610275580272,1.723866659886231,1.0797586700977562
Paris,13.0,SlopeOne,0.25,3,1.3123599698665696,1.7222886905081833,1.0790234996723003
Paris,14.0,SlopeOne,0.25,3,1.312031188159308,1.721425838702726,1.0786700701249623
Paris,15.0,SlopeOne,0.25,3,1.3117499843654232,1.7206880214826878,1.0782625648524375
Paris,16.0,SlopeOne,0.25,3,1.3115040277991206,1.7200428149333162,1.077988491377201
Paris,17.0,SlopeOne,0.25,3,1.3112326447297264,1.719331048604913,1.077680296897546
Paris,18.0,SlopeOne,0.25,3,1.3110287957936184,1.7187965034000654,1.0774027158585369
Paris,19.0,SlopeOne,0.25,3,1.3110970311212726,1.7189754250150153,1.0774013570304577
Paris,20.0,SlopeOne,0.25,3,1.3111080337799539,1.719004276242337,1.0772726943450601
Paris,21.0,SlopeOne,0.25,3,1.3109841456523028,1.7186794301516983,1.077115189837693
Paris,22.0,SlopeOne,0.25,3,1.3109419891624738,1.7185688989492638,1.0770196531771494
Paris,23.0,SlopeOne,0.25,3,1.310823987137252,1.7182595252544024,1.0768724625318282
Paris,24.0,SlopeOne,0.25,3,1.3105983866339337,1.7176681310474697,1.0766367476805168
Paris,25.0,SlopeOne,0.25,3,1.3104973559028168,1.7174033198282739,1.0764911807383903
Paris,26.0,SlopeOne,0.25,3,1.3103624065420671,1.7170496364787178,1.0763332446313774
Paris,27.0,SlopeOne,0.25,3,1.3100943951231545,1.7163473241331042,1.076098161272491
Paris,28.0,SlopeOne,0.25,3,1.3097417855883313,1.7154235449161106,1.0756968149699588
Paris,29.0,SlopeOne,0.25,3,1.3095155314413143,1.7148309270860276,1.0755029155728173
Paris,30.0,SlopeOne,0.25,3,1.3092747280002297,1.7142003133800756,1.075255775468934
Paris,31.0,SlopeOne,0.25,3,1.309229793759898,1.714082652868585,1.075234996432
Paris,32.0,SlopeOne,0.25,3,1.3092398495690791,1.714108983699665,1.0752706729685033
Paris,33.0,SlopeOne,0.25,3,1.309183566178119,1.7139616099508577,1.075233943362483
Paris,34.0,SlopeOne,0.25,3,1.3090400353275848,1.7135858140904443,1.075099997627153
Paris,35.0,SlopeOne,0.25,3,1.3088842502423828,1.7131779805325642,1.0749154452471215
Paris,36.0,SlopeOne,0.25,3,1.3087832819068694,1.7129136789989163,1.0748431924237811
Paris,37.0,SlopeOne,0.25,3,1.3089559816539789,1.7133657619077314,1.0749943528775503
Paris,38.0,SlopeOne,0.25,3,1.3091507620777598,1.7138757178487793,1.07517033680216
Paris,39.0,SlopeOne,0.25,3,1.30942883549572,1.714603875227677,1.0754933811911633
Paris,40.0,SlopeOne,0.25,3,1.309855985454642,1.7157227026313513,1.0758675496961156
Paris,41.0,SlopeOne,0.25,3,1.3103966097001878,1.7171392747137462,1.0764292815718552
Paris,42.0,SlopeOne,0.25,3,1.3108356778048897,1.718290174206205,1.0768868723338412
Paris,43.0,SlopeOne,0.25,3,1.311250105858904,1.7193768401149865,1.077329114628975
Paris,44.0,SlopeOne,0.25,3,1.311719700783807,1.7206085734243601,1.0778309933495358
Paris,45.0,SlopeOne,0.25,3,1.3122081355120019,1.7218901909038842,1.0783290163076937
Paris,46.0,SlopeOne,0.25,3,1.3127519872921054,1.7233177801393722,1.0788917680454442
Paris,47.0,SlopeOne,0.25,3,1.313365484524806,1.7249288959410782,1.079477067503539
Not-Applicable,,NormalPredictor,0.25,4,1.728029991034731,2.9860876499154925,1.4153687245978608
Not-Applicable,,SVD,0.25,4,1.2449069283791494,1.5497932603264084,1.0180850041594174
Not-Applicable,,k-NN,0.25,4,1.2077913641750608,1.4587599793758546,1.0019885697482314
Not-Applicable,,NMF,0.25,4,1.1254198797908705,1.2665699058284976,0.9200817287071474
Not-Applicable,,Co-Clustering,0.25,4,1.1914067461617983,1.4194500347998436,0.9825806554435031
Not-Applicable,,SlopeOne,0.25,4,1.2850759525717983,1.651420203878315,1.0476255499032505
Louvain,1.0,NormalPredictor,0.25,4,1.688689661840271,2.8516727740062087,1.3719339384807923
Louvain,2.0,NormalPredictor,0.25,4,1.6915267396236895,2.861262710861949,1.37727608145588
Louvain,3.0,NormalPredictor,0.25,4,1.7093310706979499,2.9218127092533996,1.3872644659536826
Louvain,4.0,NormalPredictor,0.25,4,1.6995285599805878,2.8883973261896907,1.3756672487747863
Louvain,1.0,SVD,0.25,4,1.305474678043149,1.7042641350118635,1.0698887743441106
Louvain,2.0,SVD,0.25,4,1.3056277552162863,1.704663835191119,1.0667214861324148
Louvain,3.0,SVD,0.25,4,1.3080430985971483,1.710976747787629,1.0682782186063249
Louvain,4.0,SVD,0.25,4,1.3084130565239425,1.7119447264823255,1.0696308765525773
Louvain,1.0,k-NN,0.25,4,1.2867000349520117,1.6555969799455081,1.0559727454995427
Louvain,2.0,k-NN,0.25,4,1.2839682425084553,1.6485744477702517,1.0469457613864608
Louvain,3.0,k-NN,0.25,4,1.2880486087673184,1.6590692185474247,1.0484132397857675
Louvain,4.0,k-NN,0.25,4,1.289104181068028,1.6617895896470707,1.0493076613888108
Louvain,1.0,NMF,0.25,4,1.2867000349520117,1.6555969799455081,1.0559727454995427
Louvain,2.0,NMF,0.25,4,1.2839682425084553,1.6485744477702517,1.0469457613864608
Louvain,3.0,NMF,0.25,4,1.2880486087673184,1.6590692185474247,1.0484132397857675
Louvain,4.0,NMF,0.25,4,1.289104181068028,1.6617895896470707,1.0493076613888108
Louvain,1.0,Co-Clustering,0.25,4,1.2867000349520117,1.6555969799455081,1.0559727454995427
Louvain,2.0,Co-Clustering,0.25,4,1.2839682425084553,1.6485744477702517,1.0469457613864608
Louvain,3.0,Co-Clustering,0.25,4,1.2880486087673184,1.6590692185474247,1.0484132397857675
Louvain,4.0,Co-Clustering,0.25,4,1.289104181068028,1.6617895896470707,1.0493076613888108
Louvain,1.0,SlopeOne,0.25,4,1.2867000349520117,1.6555969799455081,1.0559727454995427
Louvain,2.0,SlopeOne,0.25,4,1.2839682425084553,1.6485744477702517,1.0469457613864608
Louvain,3.0,SlopeOne,0.25,4,1.2880486087673184,1.6590692185474247,1.0484132397857675
Louvain,4.0,SlopeOne,0.25,4,1.289104181068028,1.6617895896470707,1.0493076613888108
Paris,1.0,NormalPredictor,0.25,4,1.7488421813309247,3.058448975202307,1.4170125420933546
Paris,2.0,NormalPredictor,0.25,4,1.7459974246813983,3.0485070069940754,1.4233786744905745
Paris,3.0,NormalPredictor,0.25,4,1.7416262289975248,3.033261921532139,1.4120084993961775
Paris,4.0,NormalPredictor,0.25,4,1.7446982659250305,3.043972039121808,1.411360991485892
Paris,5.0,NormalPredictor,0.25,4,1.7344052323497312,3.0081615100021253,1.400648255106049
Paris,6.0,NormalPredictor,0.25,4,1.737601277797516,3.01925820060356,1.4048677939772214
Paris,7.0,NormalPredictor,0.25,4,1.7376676329838738,3.0194888027197786,1.4052997002124055
Paris,8.0,NormalPredictor,0.25,4,1.7398808338657268,3.0271853160532967,1.4079509560236703
Paris,9.0,NormalPredictor,0.25,4,1.735874612355036,3.0132606698187465,1.404552200635467
Paris,10.0,NormalPredictor,0.25,4,1.7351727397251682,3.0108244366853465,1.4057449063195786
Paris,11.0,NormalPredictor,0.25,4,1.7345305821023342,3.0085963402482623,1.4044363147723258
Paris,12.0,NormalPredictor,0.25,4,1.7352426710980826,3.0110671275996084,1.4049921363565034
Paris,13.0,NormalPredictor,0.25,4,1.7341127989964633,3.0071471996433483,1.405072169065328
Paris,14.0,NormalPredictor,0.25,4,1.7360552224616697,3.0138877354364375,1.4059954263720726
Paris,15.0,NormalPredictor,0.25,4,1.7311767033432954,2.9969727781985602,1.4008472832721912
Paris,16.0,NormalPredictor,0.25,4,1.7332738974932236,3.00423840373135,1.4030176982938456
Paris,17.0,NormalPredictor,0.25,4,1.7328647868947897,3.0028203696599247,1.4032596356903133
Paris,18.0,NormalPredictor,0.25,4,1.7316765199166058,2.9987035696304867,1.402007226723532
Paris,19.0,NormalPredictor,0.25,4,1.7309746374809245,2.9962731956022184,1.4011546224420204
Paris,20.0,NormalPredictor,0.25,4,1.7325710683663138,3.00180250693999,1.4031745319592703
Paris,21.0,NormalPredictor,0.25,4,1.7337862427742567,3.0060147356332743,1.404631533103089
Paris,22.0,NormalPredictor,0.25,4,1.7341078820209928,3.0071301464873335,1.4055021575852016
Paris,23.0,NormalPredictor,0.25,4,1.734169334433554,3.007343280489716,1.406139646180283
Paris,24.0,NormalPredictor,0.25,4,1.733776863412021,3.0059822121028255,1.4058713019177034
Paris,25.0,NormalPredictor,0.25,4,1.7310245651308847,2.9964460450865684,1.4041176532837818
Paris,26.0,NormalPredictor,0.25,4,1.7336855369584332,3.0056655410588506,1.4065328594992583
Paris,27.0,NormalPredictor,0.25,4,1.7341299738474496,3.0072067661961563,1.4063504313553983
Paris,28.0,NormalPredictor,0.25,4,1.732614347627247,3.0019524776037914,1.4051430655121717
Paris,29.0,NormalPredictor,0.25,4,1.7326786997246035,3.0021754764793425,1.4053789489242965
Paris,30.0,NormalPredictor,0.25,4,1.7313026876021838,2.997408996098545,1.403560875861163
Paris,1.0,SVD,0.25,4,1.3055325711251016,1.7044152942685187,1.0698283801951236
Paris,2.0,SVD,0.25,4,1.3098612451983476,1.7157364816725658,1.0739133632324087
Paris,3.0,SVD,0.25,4,1.3106525246909544,1.717810040478773,1.0751458757190786
Paris,4.0,SVD,0.25,4,1.3118555498109936,1.7209649835699041,1.0762418248206187
Paris,5.0,SVD,0.25,4,1.3122087986993327,1.7218919313839458,1.0760503450163
Paris,6.0,SVD,0.25,4,1.312978479332064,1.7239124871891394,1.0769281098253727
Paris,7.0,SVD,0.25,4,1.3142826291270193,1.7273388292250305,1.0783445254533741
Paris,8.0,SVD,0.25,4,1.315142987848302,1.729601078486559,1.079133264980108
Paris,9.0,SVD,0.25,4,1.31584458713052,1.7314469774806889,1.0799896540000467
Paris,10.0,SVD,0.25,4,1.3162341668679212,1.7324723820304904,1.0805033087983589
Paris,11.0,SVD,0.25,4,1.3172411749708306,1.735124313038534,1.0814081872825836
Paris,12.0,SVD,0.25,4,1.317743752941883,1.736448598417358,1.081651977506266
Paris,13.0,SVD,0.25,4,1.3183138777554015,1.7379514802824836,1.0820977253053334
Paris,14.0,SVD,0.25,4,1.3189698662005405,1.7396815079450714,1.082694347591925
Paris,15.0,SVD,0.25,4,1.3196626653686878,1.7415095503679894,1.0833591004956928
Paris,16.0,SVD,0.25,4,1.3202289509396081,1.7430044828990983,1.083863676402982
Paris,17.0,SVD,0.25,4,1.320816176447639,1.7445553719657607,1.0842910666941825
Paris,18.0,SVD,0.25,4,1.3211876119971908,1.7455367060948397,1.0845323627552688
Paris,19.0,SVD,0.25,4,1.3213484742508685,1.7459617904050984,1.0846281074487234
Paris,20.0,SVD,0.25,4,1.3214227002144485,1.7461579526420445,1.084611095826442
Paris,21.0,SVD,0.25,4,1.3213932900994618,1.7460802271198803,1.0844915657817018
Paris,22.0,SVD,0.25,4,1.321532249041447,1.746447485256545,1.0845296377584233
Paris,23.0,SVD,0.25,4,1.321510581388073,1.7463902167206427,1.084465497646225
Paris,24.0,SVD,0.25,4,1.3213388255572702,1.7459362919250663,1.0842270048010147
Paris,25.0,SVD,0.25,4,1.3212475666710146,1.7456951324340773,1.0841259354194839
Paris,26.0,SVD,0.25,4,1.320930131971257,1.744856413549602,1.0838277615933491
Paris,27.0,SVD,0.25,4,1.3209075278704225,1.744796697184751,1.0838346429836945
Paris,28.0,SVD,0.25,4,1.320749961974906,1.7443804620567152,1.0837159705267596
Paris,29.0,SVD,0.25,4,1.3203637802707773,1.7433605122509375,1.083406822179685
Paris,30.0,SVD,0.25,4,1.3201578824982183,1.7428168347221795,1.083165565293645
Paris,1.0,k-NN,0.25,4,1.2821410264779776,1.643885611778002,1.0495283492380827
Paris,2.0,k-NN,0.25,4,1.2866922874654618,1.6555770426231025,1.0551970032624822
Paris,3.0,k-NN,0.25,4,1.286984692232399,1.656329598040523,1.0557604890286831
Paris,4.0,k-NN,0.25,4,1.2875157948125016,1.6576969218916677,1.0562138145185958
Paris,5.0,k-NN,0.25,4,1.2876226376574833,1.6579720570080145,1.055798816880619
Paris,6.0,k-NN,0.25,4,1.2886089989105602,1.660513152073276,1.0566119759389545
Paris,7.0,k-NN,0.25,4,1.289850613266974,1.663714604545189,1.0577004928321998
Paris,8.0,k-NN,0.25,4,1.2904964224274709,1.665381016298101,1.058349650791457
Paris,9.0,k-NN,0.25,4,1.2914543775715872,1.667854409348816,1.0590668037970716
Paris,10.0,k-NN,0.25,4,1.2921803973454669,1.6697301792838883,1.0597006762163723
Paris,11.0,k-NN,0.25,4,1.293331916096005,1.6727074451925639,1.0608135569452382
Paris,12.0,k-NN,0.25,4,1.2940348615821275,1.674526222989876,1.0609308400533106
Paris,13.0,k-NN,0.25,4,1.2948918905698379,1.676745008263529,1.0615365916541422
Paris,14.0,k-NN,0.25,4,1.2957853519038032,1.6790596782084632,1.062312097746677
Paris,15.0,k-NN,0.25,4,1.29659457096894,1.6811574814661292,1.063004019729695
Paris,16.0,k-NN,0.25,4,1.297241581845286,1.6828357216684602,1.0635814327057453
Paris,17.0,k-NN,0.25,4,1.2979379610784565,1.684642950808501,1.0641585490330618
Paris,18.0,k-NN,0.25,4,1.2983476727821661,1.6857066794188669,1.0643232602280215
Paris,19.0,k-NN,0.25,4,1.2986650997393894,1.6865310412811179,1.0645504670359593
Paris,20.0,k-NN,0.25,4,1.29890897035418,1.6871645132665563,1.0648119174922368
Paris,21.0,k-NN,0.25,4,1.2989507696552147,1.6872731019878746,1.064831677110632
Paris,22.0,k-NN,0.25,4,1.299129427083482,1.6877372683142557,1.0648852319783808
Paris,23.0,k-NN,0.25,4,1.299158568383762,1.6878129858049462,1.0648023389755759
Paris,24.0,k-NN,0.25,4,1.2990674010921155,1.687576112580223,1.0645347437160315
Paris,25.0,k-NN,0.25,4,1.2990413236838245,1.6875083606382228,1.0643343655388884
Paris,26.0,k-NN,0.25,4,1.2989988176720821,1.6873979283134672,1.064169723517752
Paris,27.0,k-NN,0.25,4,1.2989886174296295,1.68737142821174,1.064117467426366
Paris,28.0,k-NN,0.25,4,1.2990610514040133,1.6875596152749002,1.0641416581641987
Paris,29.0,k-NN,0.25,4,1.2988219566614034,1.6869384751057563,1.0639281742678703
Paris,30.0,k-NN,0.25,4,1.298912965184849,1.6871748911252966,1.0638720327055333
Paris,1.0,NMF,0.25,4,1.2821410264779776,1.643885611778002,1.0495283492380827
Paris,2.0,NMF,0.25,4,1.2866922874654618,1.6555770426231025,1.0551970032624822
Paris,3.0,NMF,0.25,4,1.286984692232399,1.656329598040523,1.0557604890286831
Paris,4.0,NMF,0.25,4,1.2875157948125016,1.6576969218916677,1.0562138145185958
Paris,5.0,NMF,0.25,4,1.2876226376574833,1.6579720570080145,1.055798816880619
Paris,6.0,NMF,0.25,4,1.2886089989105602,1.660513152073276,1.0566119759389545
Paris,7.0,NMF,0.25,4,1.289850613266974,1.663714604545189,1.0577004928321998
Paris,8.0,NMF,0.25,4,1.2904964224274709,1.665381016298101,1.058349650791457
Paris,9.0,NMF,0.25,4,1.2914543775715872,1.667854409348816,1.0590668037970716
Paris,10.0,NMF,0.25,4,1.2921803973454669,1.6697301792838883,1.0597006762163723
Paris,11.0,NMF,0.25,4,1.293331916096005,1.6727074451925639,1.0608135569452382
Paris,12.0,NMF,0.25,4,1.2940348615821275,1.674526222989876,1.0609308400533106
Paris,13.0,NMF,0.25,4,1.2948918905698379,1.676745008263529,1.0615365916541422
Paris,14.0,NMF,0.25,4,1.2957853519038032,1.6790596782084632,1.062312097746677
Paris,15.0,NMF,0.25,4,1.29659457096894,1.6811574814661292,1.063004019729695
Paris,16.0,NMF,0.25,4,1.297241581845286,1.6828357216684602,1.0635814327057453
Paris,17.0,NMF,0.25,4,1.2979379610784565,1.684642950808501,1.0641585490330618
Paris,18.0,NMF,0.25,4,1.2983476727821661,1.6857066794188669,1.0643232602280215
Paris,19.0,NMF,0.25,4,1.2986650997393894,1.6865310412811179,1.0645504670359593
Paris,20.0,NMF,0.25,4,1.29890897035418,1.6871645132665563,1.0648119174922368
Paris,21.0,NMF,0.25,4,1.2989507696552147,1.6872731019878746,1.064831677110632
Paris,22.0,NMF,0.25,4,1.299129427083482,1.6877372683142557,1.0648852319783808
Paris,23.0,NMF,0.25,4,1.299158568383762,1.6878129858049462,1.0648023389755759
Paris,24.0,NMF,0.25,4,1.2990674010921155,1.687576112580223,1.0645347437160315
Paris,25.0,NMF,0.25,4,1.2990413236838245,1.6875083606382228,1.0643343655388884
Paris,26.0,NMF,0.25,4,1.2989988176720821,1.6873979283134672,1.064169723517752
Paris,27.0,NMF,0.25,4,1.2989886174296295,1.68737142821174,1.064117467426366
Paris,28.0,NMF,0.25,4,1.2990610514040133,1.6875596152749002,1.0641416581641987
Paris,29.0,NMF,0.25,4,1.2988219566614034,1.6869384751057563,1.0639281742678703
Paris,30.0,NMF,0.25,4,1.298912965184849,1.6871748911252966,1.0638720327055333
Paris,1.0,Co-Clustering,0.25,4,1.2821410264779776,1.643885611778002,1.0495283492380827
Paris,2.0,Co-Clustering,0.25,4,1.2866922874654618,1.6555770426231025,1.0551970032624822
Paris,3.0,Co-Clustering,0.25,4,1.286984692232399,1.656329598040523,1.0557604890286831
Paris,4.0,Co-Clustering,0.25,4,1.2875157948125016,1.6576969218916677,1.0562138145185958
Paris,5.0,Co-Clustering,0.25,4,1.2876226376574833,1.6579720570080145,1.055798816880619
Paris,6.0,Co-Clustering,0.25,4,1.2886089989105602,1.660513152073276,1.0566119759389545
Paris,7.0,Co-Clustering,0.25,4,1.289850613266974,1.663714604545189,1.0577004928321998
Paris,8.0,Co-Clustering,0.25,4,1.2904964224274709,1.665381016298101,1.058349650791457
Paris,9.0,Co-Clustering,0.25,4,1.2914543775715872,1.667854409348816,1.0590668037970716
Paris,10.0,Co-Clustering,0.25,4,1.2921803973454669,1.6697301792838883,1.0597006762163723
Paris,11.0,Co-Clustering,0.25,4,1.293331916096005,1.6727074451925639,1.0608135569452382
Paris,12.0,Co-Clustering,0.25,4,1.2940348615821275,1.674526222989876,1.0609308400533106
Paris,13.0,Co-Clustering,0.25,4,1.2948918905698379,1.676745008263529,1.0615365916541422
Paris,14.0,Co-Clustering,0.25,4,1.2957853519038032,1.6790596782084632,1.062312097746677
Paris,15.0,Co-Clustering,0.25,4,1.29659457096894,1.6811574814661292,1.063004019729695
Paris,16.0,Co-Clustering,0.25,4,1.297241581845286,1.6828357216684602,1.0635814327057453
Paris,17.0,Co-Clustering,0.25,4,1.2979379610784565,1.684642950808501,1.0641585490330618
Paris,18.0,Co-Clustering,0.25,4,1.2983476727821661,1.6857066794188669,1.0643232602280215
Paris,19.0,Co-Clustering,0.25,4,1.2986650997393894,1.6865310412811179,1.0645504670359593
Paris,20.0,Co-Clustering,0.25,4,1.29890897035418,1.6871645132665563,1.0648119174922368
Paris,21.0,Co-Clustering,0.25,4,1.2989507696552147,1.6872731019878746,1.064831677110632
Paris,22.0,Co-Clustering,0.25,4,1.299129427083482,1.6877372683142557,1.0648852319783808
Paris,23.0,Co-Clustering,0.25,4,1.299158568383762,1.6878129858049462,1.0648023389755759
Paris,24.0,Co-Clustering,0.25,4,1.2990674010921155,1.687576112580223,1.0645347437160315
Paris,25.0,Co-Clustering,0.25,4,1.2990413236838245,1.6875083606382228,1.0643343655388884
Paris,26.0,Co-Clustering,0.25,4,1.2989988176720821,1.6873979283134672,1.064169723517752
Paris,27.0,Co-Clustering,0.25,4,1.2989886174296295,1.68737142821174,1.064117467426366
Paris,28.0,Co-Clustering,0.25,4,1.2990610514040133,1.6875596152749002,1.0641416581641987
Paris,29.0,Co-Clustering,0.25,4,1.2988219566614034,1.6869384751057563,1.0639281742678703
Paris,30.0,Co-Clustering,0.25,4,1.298912965184849,1.6871748911252966,1.0638720327055333
Paris,1.0,SlopeOne,0.25,4,1.2821410264779776,1.643885611778002,1.0495283492380827
Paris,2.0,SlopeOne,0.25,4,1.2866922874654618,1.6555770426231025,1.0551970032624822
Paris,3.0,SlopeOne,0.25,4,1.286984692232399,1.656329598040523,1.0557604890286831
Paris,4.0,SlopeOne,0.25,4,1.2875157948125016,1.6576969218916677,1.0562138145185958
Paris,5.0,SlopeOne,0.25,4,1.2876226376574833,1.6579720570080145,1.055798816880619
Paris,6.0,SlopeOne,0.25,4,1.2886089989105602,1.660513152073276,1.0566119759389545
Paris,7.0,SlopeOne,0.25,4,1.289850613266974,1.663714604545189,1.0577004928321998
Paris,8.0,SlopeOne,0.25,4,1.2904964224274709,1.665381016298101,1.058349650791457
Paris,9.0,SlopeOne,0.25,4,1.2914543775715872,1.667854409348816,1.0590668037970716
Paris,10.0,SlopeOne,0.25,4,1.2921803973454669,1.6697301792838883,1.0597006762163723
Paris,11.0,SlopeOne,0.25,4,1.293331916096005,1.6727074451925639,1.0608135569452382
Paris,12.0,SlopeOne,0.25,4,1.2940348615821275,1.674526222989876,1.0609308400533106
Paris,13.0,SlopeOne,0.25,4,1.2948918905698379,1.676745008263529,1.0615365916541422
Paris,14.0,SlopeOne,0.25,4,1.2957853519038032,1.6790596782084632,1.062312097746677
Paris,15.0,SlopeOne,0.25,4,1.29659457096894,1.6811574814661292,1.063004019729695
Paris,16.0,SlopeOne,0.25,4,1.297241581845286,1.6828357216684602,1.0635814327057453
Paris,17.0,SlopeOne,0.25,4,1.2979379610784565,1.684642950808501,1.0641585490330618
Paris,18.0,SlopeOne,0.25,4,1.2983476727821661,1.6857066794188669,1.0643232602280215
Paris,19.0,SlopeOne,0.25,4,1.2986650997393894,1.6865310412811179,1.0645504670359593
Paris,20.0,SlopeOne,0.25,4,1.29890897035418,1.6871645132665563,1.0648119174922368
Paris,21.0,SlopeOne,0.25,4,1.2989507696552147,1.6872731019878746,1.064831677110632
Paris,22.0,SlopeOne,0.25,4,1.299129427083482,1.6877372683142557,1.0648852319783808
Paris,23.0,SlopeOne,0.25,4,1.299158568383762,1.6878129858049462,1.0648023389755759
Paris,24.0,SlopeOne,0.25,4,1.2990674010921155,1.687576112580223,1.0645347437160315
Paris,25.0,SlopeOne,0.25,4,1.2990413236838245,1.6875083606382228,1.0643343655388884
Paris,26.0,SlopeOne,0.25,4,1.2989988176720821,1.6873979283134672,1.064169723517752
Paris,27.0,SlopeOne,0.25,4,1.2989886174296295,1.68737142821174,1.064117467426366
Paris,28.0,SlopeOne,0.25,4,1.2990610514040133,1.6875596152749002,1.0641416581641987
Paris,29.0,SlopeOne,0.25,4,1.2988219566614034,1.6869384751057563,1.0639281742678703
Paris,30.0,SlopeOne,0.25,4,1.298912965184849,1.6871748911252966,1.0638720327055333
Not-Applicable,,NormalPredictor,0.25,5,1.7828267826615014,3.1784713369751603,1.4487453396403263
Not-Applicable,,SVD,0.25,5,1.2559939338051913,1.5775207617554394,1.0317775148227546
Not-Applicable,,k-NN,0.25,5,1.2274594400845782,1.506656677052746,1.0257001948170255
Not-Applicable,,NMF,0.25,5,1.150718314911109,1.3241526402718624,0.953408076641895
Not-Applicable,,Co-Clustering,0.25,5,1.2511819914235431,1.565456375662583,1.0186227438890192
Not-Applicable,,SlopeOne,0.25,5,1.3026160365151902,1.6968085385865435,1.0742867896406199
Louvain,1.0,NormalPredictor,0.25,5,1.7484678540553016,3.057139836664751,1.4287001667237675
Louvain,2.0,NormalPredictor,0.25,5,1.7422708405610856,3.0355076818694315,1.4149054902330147
Louvain,3.0,NormalPredictor,0.25,5,1.7585961085100188,3.092660272866582,1.430721855313723
Louvain,1.0,SVD,0.25,5,1.3326351558287175,1.7759164585506302,1.0992836122528493
Louvain,2.0,SVD,0.25,5,1.3347537352642356,1.7815675338018289,1.1001877703083536
Louvain,3.0,SVD,0.25,5,1.3340590157423111,1.7797134574833438,1.0995999939552057
Louvain,1.0,k-NN,0.25,5,1.3126150591573178,1.722958293526569,1.0829415622683494
Louvain,2.0,k-NN,0.25,5,1.3169813126753505,1.7344397779360894,1.0821507509658699
Louvain,3.0,k-NN,0.25,5,1.3154870773251837,1.7305062506095539,1.0817972736681258
Louvain,1.0,NMF,0.25,5,1.3126150591573178,1.722958293526569,1.0829415622683494
Louvain,2.0,NMF,0.25,5,1.3169813126753505,1.7344397779360894,1.0821507509658699
Louvain,3.0,NMF,0.25,5,1.3154870773251837,1.7305062506095539,1.0817972736681258
Louvain,1.0,Co-Clustering,0.25,5,1.3126150591573178,1.722958293526569,1.0829415622683494
Louvain,2.0,Co-Clustering,0.25,5,1.3169813126753505,1.7344397779360894,1.0821507509658699
Louvain,3.0,Co-Clustering,0.25,5,1.3154870773251837,1.7305062506095539,1.0817972736681258
Louvain,1.0,SlopeOne,0.25,5,1.3126150591573178,1.722958293526569,1.0829415622683494
Louvain,2.0,SlopeOne,0.25,5,1.3169813126753505,1.7344397779360894,1.0821507509658699
Louvain,3.0,SlopeOne,0.25,5,1.3154870773251837,1.7305062506095539,1.0817972736681258
Paris,1.0,NormalPredictor,0.25,5,1.7192990953693554,2.955989379337884,1.3894139768394096
Paris,2.0,NormalPredictor,0.25,5,1.727111169626411,2.982912992248309,1.3946008543122883
Paris,3.0,NormalPredictor,0.25,5,1.7373373718676541,3.018341143688007,1.407476181771817
Paris,4.0,NormalPredictor,0.25,5,1.7332513588079612,3.004160272809644,1.4067789333174898
Paris,5.0,NormalPredictor,0.25,5,1.7307685882976045,2.9955599062376828,1.404497170299459
Paris,6.0,NormalPredictor,0.25,5,1.729146909706097,2.989949035346145,1.4037123052180416
Paris,1.0,SVD,0.25,5,1.3314584415502841,1.7727815815755112,1.0984237676862478
Paris,2.0,SVD,0.25,5,1.3274278123087375,1.762064596890761,1.094883082791571
Paris,3.0,SVD,0.25,5,1.3269656853270098,1.7608379300353807,1.0944587282045133
Paris,4.0,SVD,0.25,5,1.3282983071728656,1.7643763928383,1.0967640403564192
Paris,5.0,SVD,0.25,5,1.327721164244919,1.7628434899838827,1.096806890957916
Paris,6.0,SVD,0.25,5,1.3283622075753125,1.764546154514358,1.09729874702366
Paris,1.0,k-NN,0.25,5,1.3182185383861067,1.7377001149448033,1.0903039722763948
Paris,2.0,k-NN,0.25,5,1.3156029583718618,1.7308111440767946,1.0870841058980125
