community_detector,used_communities,community,algorithm_rec,test_size,split_id,train_runtime,test_runtime
Paris,10.0,99.0,SVD,0.01,2,0.017203569412231445,0.014848947525024414
Paris,11.0,17.0,SVD,0.01,2,0.0019991397857666016,0.0
Paris,11.0,18.0,SVD,0.01,2,0.0010001659393310547,0.0
Paris,11.0,15.0,SVD,0.01,2,0.00099945068359375,0.0
Paris,11.0,16.0,SVD,0.01,2,0.0,0.0
Paris,11.0,9.0,SVD,0.01,2,0.0020151138305664062,0.0
Paris,11.0,10.0,SVD,0.01,2,0.0020003318786621094,0.0
Paris,11.0,11.0,SVD,0.01,2,0.002000093460083008,0.0
Paris,11.0,12.0,SVD,0.01,2,0.0010001659393310547,0.0
Paris,11.0,13.0,SVD,0.01,2,0.0031833648681640625,0.0
Paris,11.0,14.0,SVD,0.01,2,0.001001119613647461,0.0
Paris,11.0,7.0,SVD,0.01,2,0.0019998550415039062,0.0
Paris,11.0,99.0,SVD,0.01,2,0.032675743103027344,0.0
Paris,12.0,17.0,SVD,0.01,2,0.0009996891021728516,0.0
Paris,12.0,18.0,SVD,0.01,2,0.0,0.0
Paris,12.0,15.0,SVD,0.01,2,0.0010004043579101562,0.0
Paris,12.0,16.0,SVD,0.01,2,0.0009975433349609375,0.0
Paris,12.0,9.0,SVD,0.01,2,0.00099945068359375,0.0
Paris,12.0,10.0,SVD,0.01,2,0.0020020008087158203,0.0
Paris,12.0,11.0,SVD,0.01,2,0.0019996166229248047,0.0
Paris,12.0,12.0,SVD,0.01,2,0.0019998550415039062,0.0
Paris,12.0,13.0,SVD,0.01,2,0.0019915103912353516,0.0
Paris,12.0,14.0,SVD,0.01,2,0.0020024776458740234,0.0
Paris,12.0,7.0,SVD,0.01,2,0.0019996166229248047,0.0
Paris,12.0,8.0,SVD,0.01,2,0.0020148754119873047,0.0
Paris,12.0,99.0,SVD,0.01,2,0.038693904876708984,0.0
Paris,13.0,17.0,SVD,0.01,2,0.001993417739868164,0.0
Paris,13.0,18.0,SVD,0.01,2,0.0010001659393310547,0.0
Paris,13.0,15.0,SVD,0.01,2,0.00099945068359375,0.0
Paris,13.0,16.0,SVD,0.01,2,0.0010006427764892578,0.0
Paris,13.0,9.0,SVD,0.01,2,0.0020041465759277344,0.0
Paris,13.0,10.0,SVD,0.01,2,0.002004861831665039,0.0
Paris,13.0,11.0,SVD,0.01,2,0.0010018348693847656,0.0
Paris,13.0,12.0,SVD,0.01,2,0.0009999275207519531,0.0
Paris,13.0,13.0,SVD,0.01,2,0.002002239227294922,0.0
Paris,13.0,14.0,SVD,0.01,2,0.0,0.0
Paris,13.0,7.0,SVD,0.01,2,0.0010004043579101562,0.0
Paris,13.0,8.0,SVD,0.01,2,0.001996278762817383,0.0
Paris,13.0,6.0,SVD,0.01,2,0.0009999275207519531,0.0
Paris,13.0,99.0,SVD,0.01,2,0.03376054763793945,0.0
Paris,14.0,17.0,SVD,0.01,2,0.000989675521850586,0.0
Paris,14.0,18.0,SVD,0.01,2,0.001062631607055664,0.0
Paris,14.0,15.0,SVD,0.01,2,0.001998424530029297,0.0
Paris,14.0,16.0,SVD,0.01,2,0.001997232437133789,0.0
Paris,14.0,9.0,SVD,0.01,2,0.0020029544830322266,0.0
Paris,14.0,10.0,SVD,0.01,2,0.002766132354736328,0.0
Paris,14.0,11.0,SVD,0.01,2,0.0010120868682861328,0.0
Paris,14.0,12.0,SVD,0.01,2,0.0010004043579101562,0.0
Paris,14.0,13.0,SVD,0.01,2,0.0010116100311279297,0.0
Paris,14.0,14.0,SVD,0.01,2,0.0010001659393310547,0.0
Paris,14.0,7.0,SVD,0.01,2,0.0025751590728759766,0.0
Paris,14.0,8.0,SVD,0.01,2,0.002002716064453125,0.0
Paris,14.0,6.0,SVD,0.01,2,0.002002239227294922,0.0
Paris,14.0,2.0,SVD,0.01,2,0.002000093460083008,0.0
Paris,14.0,99.0,SVD,0.01,2,0.02547597885131836,0.0
Paris,15.0,17.0,SVD,0.01,2,0.002252340316772461,0.0
Paris,15.0,18.0,SVD,0.01,2,0.0009965896606445312,0.0
Paris,15.0,15.0,SVD,0.01,2,0.0010938644409179688,0.0
Paris,15.0,16.0,SVD,0.01,2,0.0010762214660644531,0.0
Paris,15.0,9.0,SVD,0.01,2,0.002783536911010742,0.0
Paris,15.0,10.0,SVD,0.01,2,0.001999378204345703,0.0
Paris,15.0,11.0,SVD,0.01,2,0.0009996891021728516,0.0
Paris,15.0,12.0,SVD,0.01,2,0.0009996891021728516,0.0
Paris,15.0,13.0,SVD,0.01,2,0.0029125213623046875,0.0
Paris,15.0,14.0,SVD,0.01,2,0.0009996891021728516,0.0
Paris,15.0,7.0,SVD,0.01,2,0.001999378204345703,0.0
Paris,15.0,8.0,SVD,0.01,2,0.0009999275207519531,0.0
Paris,15.0,6.0,SVD,0.01,2,0.002358675003051758,0.0010039806365966797
Paris,15.0,2.0,SVD,0.01,2,0.0030007362365722656,0.0
Paris,15.0,3.0,SVD,0.01,2,0.003000020980834961,0.0
Paris,15.0,99.0,SVD,0.01,2,0.03696322441101074,0.0
Paris,16.0,17.0,SVD,0.01,2,0.0010509490966796875,0.0
Paris,16.0,18.0,SVD,0.01,2,0.0020034313201904297,0.0
Paris,16.0,15.0,SVD,0.01,2,0.0009996891021728516,0.0
Paris,16.0,16.0,SVD,0.01,2,0.0009996891021728516,0.0
Paris,16.0,9.0,SVD,0.01,2,0.0010020732879638672,0.0
Paris,16.0,10.0,SVD,0.01,2,0.001001596450805664,0.0
Paris,16.0,11.0,SVD,0.01,2,0.001999378204345703,0.0
Paris,16.0,12.0,SVD,0.01,2,0.0019979476928710938,0.0
Paris,16.0,13.0,SVD,0.01,2,0.002000093460083008,0.0
Paris,16.0,14.0,SVD,0.01,2,0.0025320053100585938,0.0
Paris,16.0,7.0,SVD,0.01,2,0.0009999275207519531,0.0
Paris,16.0,8.0,SVD,0.01,2,0.002005338668823242,0.0
Paris,16.0,6.0,SVD,0.01,2,0.0010027885437011719,0.0010046958923339844
Paris,16.0,2.0,SVD,0.01,2,0.0030341148376464844,0.0
Paris,16.0,3.0,SVD,0.01,2,0.0020029544830322266,0.0
Paris,16.0,4.0,SVD,0.01,2,0.0020003318786621094,0.0
Paris,16.0,99.0,SVD,0.01,2,0.040116071701049805,0.0010006427764892578
Paris,17.0,17.0,SVD,0.01,2,0.0010001659393310547,0.0
Paris,17.0,18.0,SVD,0.01,2,0.0010783672332763672,0.0
Paris,17.0,15.0,SVD,0.01,2,0.0020046234130859375,0.0
Paris,17.0,16.0,SVD,0.01,2,0.0019981861114501953,0.0
Paris,17.0,9.0,SVD,0.01,2,0.002004384994506836,0.0
Paris,17.0,10.0,SVD,0.01,2,0.0016281604766845703,0.0
Paris,17.0,11.0,SVD,0.01,2,0.002000570297241211,0.0
Paris,17.0,12.0,SVD,0.01,2,0.002000093460083008,0.0
Paris,17.0,13.0,SVD,0.01,2,0.0020003318786621094,0.0
Paris,17.0,14.0,SVD,0.01,2,0.0020020008087158203,0.0
Paris,17.0,7.0,SVD,0.01,2,0.0030002593994140625,0.0
Paris,17.0,8.0,SVD,0.01,2,0.002006053924560547,0.0
Paris,17.0,6.0,SVD,0.01,2,0.0023534297943115234,0.0
Paris,17.0,2.0,SVD,0.01,2,0.003003358840942383,0.0
Paris,17.0,3.0,SVD,0.01,2,0.002000570297241211,0.0
Paris,17.0,4.0,SVD,0.01,2,0.0019981861114501953,0.0
Paris,17.0,5.0,SVD,0.01,2,0.0020530223846435547,0.0
Paris,17.0,99.0,SVD,0.01,2,0.03002619743347168,0.000997781753540039
Paris,18.0,17.0,SVD,0.01,2,0.0010154247283935547,0.0
Paris,18.0,18.0,SVD,0.01,2,0.0009911060333251953,0.0
Paris,18.0,15.0,SVD,0.01,2,0.0009999275207519531,0.0
Paris,18.0,16.0,SVD,0.01,2,0.0010004043579101562,0.0
Paris,18.0,9.0,SVD,0.01,2,0.0009999275207519531,0.0
Paris,18.0,10.0,SVD,0.01,2,0.003000020980834961,0.0
Paris,18.0,11.0,SVD,0.01,2,0.002000093460083008,0.0
Paris,18.0,12.0,SVD,0.01,2,0.0009999275207519531,0.0
Paris,18.0,13.0,SVD,0.01,2,0.0010001659393310547,0.0
Paris,18.0,14.0,SVD,0.01,2,0.0009999275207519531,0.0
Paris,18.0,7.0,SVD,0.01,2,0.002001523971557617,0.0
Paris,18.0,8.0,SVD,0.01,2,0.0009996891021728516,0.0
Paris,18.0,6.0,SVD,0.01,2,0.0019998550415039062,0.0
Paris,18.0,2.0,SVD,0.01,2,0.0030002593994140625,0.0
Paris,18.0,3.0,SVD,0.01,2,0.0030012130737304688,0.0
Paris,18.0,4.0,SVD,0.01,2,0.0042917728424072266,0.0
Paris,18.0,5.0,SVD,0.01,2,0.002998828887939453,0.0
Paris,18.0,1.0,SVD,0.01,2,0.004217624664306641,0.0
Paris,18.0,99.0,SVD,0.01,2,0.03222513198852539,0.0010001659393310547
Paris,19.0,17.0,SVD,0.01,2,0.0021715164184570312,0.0
Paris,19.0,18.0,SVD,0.01,2,0.00099945068359375,0.0
Paris,19.0,15.0,SVD,0.01,2,0.000993967056274414,0.0
Paris,19.0,16.0,SVD,0.01,2,0.0010001659393310547,0.001003265380859375
Paris,19.0,9.0,SVD,0.01,2,0.0019371509552001953,0.0
Paris,19.0,10.0,SVD,0.01,2,0.002001047134399414,0.0
Paris,19.0,11.0,SVD,0.01,2,0.002000093460083008,0.0
Paris,19.0,12.0,SVD,0.01,2,0.0019996166229248047,0.0
Paris,19.0,13.0,SVD,0.01,2,0.0020020008087158203,0.0
Paris,19.0,14.0,SVD,0.01,2,0.0010004043579101562,0.0010001659393310547
Paris,19.0,7.0,SVD,0.01,2,0.0020003318786621094,0.0
Paris,19.0,8.0,SVD,0.01,2,0.0020029544830322266,0.0
Paris,19.0,6.0,SVD,0.01,2,0.002003192901611328,0.0
Paris,19.0,2.0,SVD,0.01,2,0.003000020980834961,0.0
Paris,19.0,3.0,SVD,0.01,2,0.003000020980834961,0.0
Paris,19.0,4.0,SVD,0.01,2,0.003418445587158203,0.0
Paris,19.0,5.0,SVD,0.01,2,0.0036270618438720703,0.0
Paris,19.0,1.0,SVD,0.01,2,0.0039064884185791016,0.0
Paris,19.0,0.0,SVD,0.01,2,0.006001472473144531,0.0
Paris,1.0,17.0,k-NN,0.01,2,0.0010416507720947266,0.0
Paris,1.0,99.0,k-NN,0.01,2,0.00641632080078125,0.0025031566619873047
Paris,2.0,17.0,k-NN,0.01,2,0.0,0.00099945068359375
Paris,2.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,2.0,99.0,k-NN,0.01,2,0.0074961185455322266,0.002001047134399414
Paris,3.0,17.0,k-NN,0.01,2,0.0009989738464355469,0.0
Paris,3.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,3.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,3.0,99.0,k-NN,0.01,2,0.008355855941772461,0.0009989738464355469
Paris,4.0,17.0,k-NN,0.01,2,0.0010004043579101562,0.0
Paris,4.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,4.0,15.0,k-NN,0.01,2,0.0,0.0013997554779052734
Paris,4.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,4.0,99.0,k-NN,0.01,2,0.006863117218017578,0.0010004043579101562
Paris,5.0,17.0,k-NN,0.01,2,0.0010001659393310547,0.0
Paris,5.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,5.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,5.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,5.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,5.0,99.0,k-NN,0.01,2,0.008197784423828125,0.002000093460083008
Paris,6.0,17.0,k-NN,0.01,2,0.0010001659393310547,0.0
Paris,6.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,6.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,6.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,6.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,6.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,6.0,99.0,k-NN,0.01,2,0.005264997482299805,0.0020003318786621094
Paris,7.0,17.0,k-NN,0.01,2,0.0,0.0
Paris,7.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,7.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,7.0,16.0,k-NN,0.01,2,0.0,0.0010843276977539062
Paris,7.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,7.0,10.0,k-NN,0.01,2,0.0010004043579101562,0.0
Paris,7.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,7.0,99.0,k-NN,0.01,2,0.006461143493652344,0.0019998550415039062
Paris,8.0,17.0,k-NN,0.01,2,0.0010001659393310547,0.0
Paris,8.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,8.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,8.0,16.0,k-NN,0.01,2,0.0,0.0004792213439941406
Paris,8.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,8.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,8.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,8.0,12.0,k-NN,0.01,2,0.0,0.0
Paris,8.0,99.0,k-NN,0.01,2,0.006098508834838867,0.0009987354278564453
Paris,9.0,17.0,k-NN,0.01,2,0.0,0.0
Paris,9.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,9.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,9.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,9.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,9.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,9.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,9.0,12.0,k-NN,0.01,2,0.001001119613647461,0.0
Paris,9.0,13.0,k-NN,0.01,2,0.0,0.0
Paris,9.0,99.0,k-NN,0.01,2,0.007002592086791992,0.001056671142578125
Paris,10.0,17.0,k-NN,0.01,2,0.0,0.0009987354278564453
Paris,10.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,10.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,10.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,10.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,10.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,10.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,10.0,12.0,k-NN,0.01,2,0.0,0.0
Paris,10.0,13.0,k-NN,0.01,2,0.0009989738464355469,0.0
Paris,10.0,14.0,k-NN,0.01,2,0.0,0.0010001659393310547
Paris,10.0,99.0,k-NN,0.01,2,0.006002664566040039,0.0009989738464355469
Paris,11.0,17.0,k-NN,0.01,2,0.0010001659393310547,0.0
Paris,11.0,18.0,k-NN,0.01,2,0.0009996891021728516,0.0
Paris,11.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,11.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,11.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,11.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,11.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,11.0,12.0,k-NN,0.01,2,0.0,0.0
Paris,11.0,13.0,k-NN,0.01,2,0.0,0.0009999275207519531
Paris,11.0,14.0,k-NN,0.01,2,0.0,0.0
Paris,11.0,7.0,k-NN,0.01,2,0.0,0.0
Paris,11.0,99.0,k-NN,0.01,2,0.004000425338745117,0.0010027885437011719
Paris,12.0,17.0,k-NN,0.01,2,0.0,0.000997781753540039
Paris,12.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,12.0,k-NN,0.01,2,0.0,0.0009999275207519531
Paris,12.0,13.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,14.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,7.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,8.0,k-NN,0.01,2,0.0,0.0
Paris,12.0,99.0,k-NN,0.01,2,0.004687309265136719,0.0010008811950683594
Paris,13.0,17.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,10.0,k-NN,0.01,2,0.0,0.002052783966064453
Paris,13.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,12.0,k-NN,0.01,2,0.0,0.0010001659393310547
Paris,13.0,13.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,14.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,7.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,8.0,k-NN,0.01,2,0.0,0.0
Paris,13.0,6.0,k-NN,0.01,2,0.0,0.001009225845336914
Paris,13.0,99.0,k-NN,0.01,2,0.0038077831268310547,0.0020008087158203125
Paris,14.0,17.0,k-NN,0.01,2,0.0010001659393310547,0.0
Paris,14.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,14.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,14.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,14.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,14.0,10.0,k-NN,0.01,2,0.0010075569152832031,0.0
Paris,14.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,14.0,12.0,k-NN,0.01,2,0.0,0.0
Paris,14.0,13.0,k-NN,0.01,2,0.0,0.0
Paris,14.0,14.0,k-NN,0.01,2,0.0,0.0009999275207519531
Paris,14.0,7.0,k-NN,0.01,2,0.0009999275207519531,0.0
Paris,14.0,8.0,k-NN,0.01,2,0.0,0.0
Paris,14.0,6.0,k-NN,0.01,2,0.0,0.0009999275207519531
Paris,14.0,2.0,k-NN,0.01,2,0.0,0.0
Paris,14.0,99.0,k-NN,0.01,2,0.0040514469146728516,0.001600503921508789
Paris,15.0,17.0,k-NN,0.01,2,0.0010006427764892578,0.0
Paris,15.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,12.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,13.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,14.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,7.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,8.0,k-NN,0.01,2,0.0009999275207519531,0.0
Paris,15.0,6.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,2.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,3.0,k-NN,0.01,2,0.0,0.0
Paris,15.0,99.0,k-NN,0.01,2,0.003998756408691406,0.0010001659393310547
Paris,16.0,17.0,k-NN,0.01,2,0.0009984970092773438,0.0
Paris,16.0,18.0,k-NN,0.01,2,0.000995635986328125,0.0
Paris,16.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,11.0,k-NN,0.01,2,0.0,0.0010113716125488281
Paris,16.0,12.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,13.0,k-NN,0.01,2,0.0,0.0009999275207519531
Paris,16.0,14.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,7.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,8.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,6.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,2.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,3.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,4.0,k-NN,0.01,2,0.0,0.0
Paris,16.0,99.0,k-NN,0.01,2,0.004073381423950195,0.0
Paris,17.0,17.0,k-NN,0.01,2,0.0,0.0009999275207519531
Paris,17.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,16.0,k-NN,0.01,2,0.0009970664978027344,0.0
Paris,17.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,12.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,13.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,14.0,k-NN,0.01,2,0.0009999275207519531,0.0
Paris,17.0,7.0,k-NN,0.01,2,0.0,0.0010001659393310547
Paris,17.0,8.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,6.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,2.0,k-NN,0.01,2,0.0,0.0010223388671875
Paris,17.0,3.0,k-NN,0.01,2,0.0,0.0010001659393310547
Paris,17.0,4.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,5.0,k-NN,0.01,2,0.0,0.0
Paris,17.0,99.0,k-NN,0.01,2,0.0039048194885253906,0.002001523971557617
Paris,18.0,17.0,k-NN,0.01,2,0.0010004043579101562,0.0
Paris,18.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,10.0,k-NN,0.01,2,0.0,0.0010097026824951172
Paris,18.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,12.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,13.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,14.0,k-NN,0.01,2,0.0009999275207519531,0.0
Paris,18.0,7.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,8.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,6.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,2.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,3.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,4.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,5.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,1.0,k-NN,0.01,2,0.0,0.0
Paris,18.0,99.0,k-NN,0.01,2,0.0039980411529541016,0.0010004043579101562
Paris,19.0,17.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,18.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,15.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,16.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,9.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,10.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,11.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,12.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,13.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,14.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,7.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,8.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,6.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,2.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,3.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,4.0,k-NN,0.01,2,0.0009984970092773438,0.0
Paris,19.0,5.0,k-NN,0.01,2,0.0009999275207519531,0.0
Paris,19.0,1.0,k-NN,0.01,2,0.0,0.0
Paris,19.0,0.0,k-NN,0.01,2,0.0,0.0
Paris,1.0,17.0,NMF,0.01,2,0.003908395767211914,0.0
Paris,1.0,99.0,NMF,0.01,2,0.03818011283874512,0.0010030269622802734
Paris,2.0,17.0,NMF,0.01,2,0.0060002803802490234,0.0
Paris,2.0,18.0,NMF,0.01,2,0.004733562469482422,0.0
Paris,2.0,99.0,NMF,0.01,2,0.04953312873840332,0.0005087852478027344
Paris,3.0,17.0,NMF,0.01,2,0.0030248165130615234,0.0
Paris,3.0,18.0,NMF,0.01,2,0.0030002593994140625,0.0
Paris,3.0,15.0,NMF,0.01,2,0.0029997825622558594,0.0
Paris,3.0,99.0,NMF,0.01,2,0.05126523971557617,0.0010023117065429688
Paris,4.0,17.0,NMF,0.01,2,0.003000020980834961,0.0
Paris,4.0,18.0,NMF,0.01,2,0.003000020980834961,0.0
Paris,4.0,15.0,NMF,0.01,2,0.006342887878417969,0.0
Paris,4.0,16.0,NMF,0.01,2,0.0065076351165771484,0.0
Paris,4.0,99.0,NMF,0.01,2,0.04035353660583496,0.0
Paris,5.0,17.0,NMF,0.01,2,0.0030112266540527344,0.0010058879852294922
Paris,5.0,18.0,NMF,0.01,2,0.0039997100830078125,0.0
Paris,5.0,15.0,NMF,0.01,2,0.003000497817993164,0.0
Paris,5.0,16.0,NMF,0.01,2,0.003315448760986328,0.0
Paris,5.0,9.0,NMF,0.01,2,0.0030002593994140625,0.0
Paris,5.0,99.0,NMF,0.01,2,0.03457212448120117,0.0
Paris,6.0,17.0,NMF,0.01,2,0.003993988037109375,0.0
Paris,6.0,18.0,NMF,0.01,2,0.0020003318786621094,0.0
Paris,6.0,15.0,NMF,0.01,2,0.003000020980834961,0.0
Paris,6.0,16.0,NMF,0.01,2,0.005612611770629883,0.0
Paris,6.0,9.0,NMF,0.01,2,0.003999948501586914,0.0
Paris,6.0,10.0,NMF,0.01,2,0.0041997432708740234,0.0
Paris,6.0,99.0,NMF,0.01,2,0.043656110763549805,0.0
Paris,7.0,17.0,NMF,0.01,2,0.0029981136322021484,0.0
Paris,7.0,18.0,NMF,0.01,2,0.002049684524536133,0.0
Paris,7.0,15.0,NMF,0.01,2,0.0060024261474609375,0.0
Paris,7.0,16.0,NMF,0.01,2,0.005340576171875,0.0
Paris,7.0,9.0,NMF,0.01,2,0.007349491119384766,0.0
Paris,7.0,10.0,NMF,0.01,2,0.0077724456787109375,0.0
Paris,7.0,11.0,NMF,0.01,2,0.007000446319580078,0.0
Paris,7.0,99.0,NMF,0.01,2,0.038262367248535156,0.0010001659393310547
Paris,8.0,17.0,NMF,0.01,2,0.005441188812255859,0.0
Paris,8.0,18.0,NMF,0.01,2,0.0030007362365722656,0.0
Paris,8.0,15.0,NMF,0.01,2,0.0030570030212402344,0.0
Paris,8.0,16.0,NMF,0.01,2,0.00600123405456543,0.0
Paris,8.0,9.0,NMF,0.01,2,0.006298065185546875,0.0
Paris,8.0,10.0,NMF,0.01,2,0.00800013542175293,0.0
Paris,8.0,11.0,NMF,0.01,2,0.007104158401489258,0.0
Paris,8.0,12.0,NMF,0.01,2,0.006453990936279297,0.0
Paris,8.0,99.0,NMF,0.01,2,0.05044436454772949,0.0
Paris,9.0,17.0,NMF,0.01,2,0.005999326705932617,0.0
Paris,9.0,18.0,NMF,0.01,2,0.0036394596099853516,0.0
Paris,9.0,15.0,NMF,0.01,2,0.003998994827270508,0.0
Paris,9.0,16.0,NMF,0.01,2,0.004003286361694336,0.0
Paris,9.0,9.0,NMF,0.01,2,0.005931377410888672,0.0
Paris,9.0,10.0,NMF,0.01,2,0.0040056705474853516,0.0
Paris,9.0,11.0,NMF,0.01,2,0.004069805145263672,0.0
Paris,9.0,12.0,NMF,0.01,2,0.0030007362365722656,0.0
