dataset,similarity_metric,community_detector,algorithm_rec,test_size,split_id,rmse,mse,mae
ml-100k,euclidean,Not-Applicable,SVD,0.1,8,0.9230704825230653,0.8520591157053646,0.7252587154637079
ml-100k,euclidean,Not-Applicable,k-NN,0.1,8,0.962671174375032,0.9267357899726034,0.758296322389114
ml-100k,euclidean,Not-Applicable,NMF,0.1,8,0.9524295571328466,0.9071220613002703,0.7511538969985901
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.1,8,0.9578422173644904,0.9174617133657237,0.7482266812583204
ml-100k,euclidean,Louvain,SVD,0.1,8,1.2475766290422017,1.5564474453323034,1.0120565497961758
ml-100k,euclidean,Louvain,k-NN,0.1,8,1.2879684988071813,1.6588628539196242,1.0394872265676138
ml-100k,euclidean,Louvain,NMF,0.1,8,1.3756701446187969,1.8924683467955015,1.1149548925771018
ml-100k,euclidean,Louvain,Co-Clustering,0.1,8,1.3476274357460174,1.8160997055753865,1.08785334836378
ml-100k,euclidean,Paris,SVD,0.1,8,1.200228982917482,1.4405496114351333,0.9696866680918461
ml-100k,euclidean,Paris,k-NN,0.1,8,1.3327664072177332,1.7762662962080644,1.06330339510405
ml-100k,euclidean,Paris,NMF,0.1,8,1.3850775683656829,1.9184398703897927,1.11819218367536
ml-100k,euclidean,Paris,Co-Clustering,0.1,8,1.3483836694798534,1.8181385201199545,1.0816123662511972
ml-100k,euclidean,Surprise,SVD,0.1,8,1.2247574533028638,1.5000308194209167,0.9860955726859658
ml-100k,euclidean,Surprise,k-NN,0.1,8,1.2595912822041317,1.5865701982046485,1.0113887608654144
ml-100k,euclidean,Surprise,NMF,0.1,8,1.3129866174888205,1.723933857704734,1.0525409467680642
ml-100k,euclidean,Surprise,Co-Clustering,0.1,8,1.3020716467547824,1.6953905732827106,1.0411012972104963
ml-100k,cosine,Not-Applicable,SVD,0.1,8,0.9242873953233868,0.8543071891536907,0.7280825589498024
ml-100k,cosine,Not-Applicable,k-NN,0.1,8,0.962671174375032,0.9267357899726034,0.758296322389114
ml-100k,cosine,Not-Applicable,NMF,0.1,8,0.9477079974508553,0.8981504484323104,0.7432968589138969
ml-100k,cosine,Not-Applicable,Co-Clustering,0.1,8,0.9476020665093119,0.8979496764527183,0.7411841111026873
ml-100k,cosine,Louvain,SVD,0.1,8,1.2455993143924595,1.5515176520149654,1.0114532321009762
ml-100k,cosine,Louvain,k-NN,0.1,8,1.2918048371669333,1.6687597373278868,1.0458866486045137
ml-100k,cosine,Louvain,NMF,0.1,8,1.3854389348386937,1.9194410421669745,1.1265806795207043
ml-100k,cosine,Louvain,Co-Clustering,0.1,8,1.355636318664322,1.8377498284817553,1.095505902109911
ml-100k,cosine,Paris,SVD,0.1,8,1.2584506303791478,1.5836979891016747,1.0214754957959624
ml-100k,cosine,Paris,k-NN,0.1,8,1.279541908772243,1.637227496304515,1.035331986651267
ml-100k,cosine,Paris,NMF,0.1,8,1.3619043882647228,1.8547835627747087,1.107573046898238
ml-100k,cosine,Paris,Co-Clustering,0.1,8,1.3559518438245934,1.8386054027713146,1.0966517675834788
ml-100k,cosine,Surprise,SVD,0.1,8,1.2257827198005724,1.5025432761616886,0.9892071091073581
ml-100k,cosine,Surprise,k-NN,0.1,8,1.303413706020283,1.698887289041529,1.0433603380068326
ml-100k,cosine,Surprise,NMF,0.1,8,1.3699844453881325,1.8768573806054287,1.1064554090452514
ml-100k,cosine,Surprise,Co-Clustering,0.1,8,1.3589960670839405,1.8468703103496178,1.0911665997626558
ml-100k,l1,Not-Applicable,SVD,0.1,8,0.9248735091389776,0.8553910079070464,0.727661920703484
ml-100k,l1,Not-Applicable,k-NN,0.1,8,0.962671174375032,0.9267357899726034,0.758296322389114
ml-100k,l1,Not-Applicable,NMF,0.1,8,0.9499552229008609,0.9024149255166242,0.7465535143972158
ml-100k,l1,Not-Applicable,Co-Clustering,0.1,8,0.9404695494643671,0.8844829734697097,0.7345498458183521
ml-100k,l1,Louvain,SVD,0.1,8,1.2489569474015487,1.5598934564625948,1.015468195903148
ml-100k,l1,Louvain,k-NN,0.1,8,1.2801764768470185,1.6388518118724449,1.0352372544783133
ml-100k,l1,Louvain,NMF,0.1,8,1.364259750728505,1.8612046674578027,1.106518966713722
ml-100k,l1,Louvain,Co-Clustering,0.1,8,1.348520196156395,1.818506719441682,1.087377792632463
ml-100k,l1,Paris,SVD,0.1,8,1.2573948276118065,1.5810417525049247,1.0215513632748765
ml-100k,l1,Paris,k-NN,0.1,8,1.2678753191261858,1.6075078248493275,1.0272444977021558
ml-100k,l1,Paris,NMF,0.1,8,1.3613110461561893,1.8531677643868585,1.1078597343447514
ml-100k,l1,Paris,Co-Clustering,0.1,8,1.349164376808232,1.820244515648345,1.09114537303587
ml-100k,l1,Surprise,SVD,0.1,8,1.2315714553743755,1.5167682496929575,0.9933236236800524
ml-100k,l1,Surprise,k-NN,0.1,8,1.2529242906755031,1.5698192781647127,1.0038813316893902
ml-100k,l1,Surprise,NMF,0.1,8,1.308663403621148,1.7125999039772877,1.04787327221359
ml-100k,l1,Surprise,Co-Clustering,0.1,8,1.2991060058174568,1.687676414350986,1.0406254469249818
ml-100k,l2,Not-Applicable,SVD,0.1,8,0.9225506440243477,0.8510996907897388,0.7259207975844829
ml-100k,l2,Not-Applicable,k-NN,0.1,8,0.962671174375032,0.9267357899726034,0.758296322389114
ml-100k,l2,Not-Applicable,NMF,0.1,8,0.9546953827069676,0.9114432737620033,0.74993480832582
ml-100k,l2,Not-Applicable,Co-Clustering,0.1,8,0.9391437847220474,0.8819910483820513,0.7319312479640406
ml-100k,l2,Louvain,SVD,0.1,8,1.2458133670104035,1.5520509454217983,1.0098177563792294
ml-100k,l2,Louvain,k-NN,0.1,8,1.282802543455098,1.6455823654948687,1.037113395845744
ml-100k,l2,Louvain,NMF,0.1,8,1.369154486099084,1.8745840068052468,1.1097098762717605
ml-100k,l2,Louvain,Co-Clustering,0.1,8,1.3444105046603008,1.8074396050409645,1.0839434249936952
ml-100k,l2,Paris,SVD,0.1,8,1.1985016339860528,1.4364061666672387,0.9689881234294887
ml-100k,l2,Paris,k-NN,0.1,8,1.3327664072177332,1.7762662962080644,1.06330339510405
ml-100k,l2,Paris,NMF,0.1,8,1.3872571746151674,1.924482468521257,1.1209515884190044
ml-100k,l2,Paris,Co-Clustering,0.1,8,1.3502530652094626,1.8231833401075492,1.0810906209220312
ml-100k,l2,Surprise,SVD,0.1,8,1.2287546264021445,1.509837931904674,0.9892676554678358
ml-100k,l2,Surprise,k-NN,0.1,8,1.2635143763525063,1.596468579249463,1.0147440241816594
ml-100k,l2,Surprise,NMF,0.1,8,1.314268920731303,1.727302796000224,1.054057992101776
ml-100k,l2,Surprise,Co-Clustering,0.1,8,1.2955565256249704,1.6784667110894447,1.0365576941069699
